app,good_count,bad_count,total_count
com.ghisler.android.TotalCommander,0,2,2
com.mandiri.mandirifiestapoin,0,2,2
com.sinyee.babybus.pets,0,2,2
bu.app.android,0,2,2
com.calculator.applock.photovault.hideapp.safe,0,2,2
com.rhmsoft.code,0,2,2
customstickermaker.whatsappstickers.personalstickersforwhatsapp,0,2,2
hacking.learnhacking.learn.hack.ethicalhacking.programming.coding.hackerx.cybersecurity,0,2,2
id.diskominfo.nyarigawe,0,2,2
id.kopinako.kopinako,0,2,2
com.nocardteam.nocardvpn,0,2,2
com.aqwad.sport,0,2,2
com.escape.plin.studiomarv.bba,0,2,2
com.nivalogic.boba,0,2,2
com.gismart.guitar,0,2,2
com.beoke.tandatangandigital,0,2,2
com.alpha.applock,0,2,2
pro.whatscan.whatsweb.app,0,2,2
com.scheler.superproxy,0,2,2
media.music.mp3player.musicplayer,0,2,2
su.canoe.zoo.elephant,0,2,2
kliknsc.co.id,0,2,2
com.abstractsoft.animalsmash,0,2,2
com.voicechanger.audioeffect.editor.funnyvoice,0,2,2
com.money.loan.savemoney.finance,0,2,2
com.wepartytt,0,2,2
com.gadik.cekpajakjateng,0,2,2
com.yadavapp.analogclocklivewallpaper,0,2,2
com.yyrr.com2,0,2,2
org.mths.noFollow,0,2,2
univterbuka.kotobee.com,0,2,2
com.fun.brain.game,0,2,2
com.infiniplay.merge.fashion.romance.story,0,2,2
com.dopuz.klotski.riddle,0,2,2
find.spot.fun.relax.difference,0,2,2
com.bkkbn.elsimilsiga,0,2,2
com.id6svip9.ntla2,0,2,2
com.bugo.YallaPrakiraan,0,2,2
com.idsct.kammloyalty,0,2,2
com.lovegamevi.sniperassassin,0,2,2
com.ua.building.Lokicraft,0,2,2
com.weegoon.thiefpuzzle,0,2,2
id.fleet.fios.driver,0,2,2
shoot.some.tank,0,2,2
us.kuis.saldo,0,2,2
com.nkl.xnxx.nativeapp,0,2,2
com.jetappfactory.jetaudio,0,2,2
com.penghuniselatan.lagunostalgia1,0,2,2
com.bkkomiklitenew.newversialter,0,2,2
id.depok.depoksinglewindow,0,2,2
free.online.hd.video.player,0,2,2
us.ultrasurf.mobile.ultrasurf,0,2,2
com.emi.loan.cash.loancalc.investment.calculator,0,2,2
com.vostic.android,0,2,2
com.sec.android.app.sbrowser.webapk.wb6c1ea1a7f6b28f7c7496061c98a620f1,0,2,2
helectronsoft.com.live.wallpaper.pixel4d,0,2,2
com.amb.airminumbiru,0,2,2
ai.qwenlm.chat.android,0,2,2
com.mijing.livo,0,2,2
com.rock.glisten.hana,0,2,2
id.katolik.novenatigasalammaria,0,2,2
com.dorular.waqiahkahfmulkrahman,0,2,2
app.santer,0,2,2
btn.properti.android,0,2,2
colorwidgets.ios.widget.topwidgets,0,2,2
com.TAV.CruiseShip,0,2,2
com.blackbox.blackboxapp,0,2,2
com.caready.auction,0,2,2
com.ea.game.simcitymobile_row,0,2,2
com.luckyskeletonstudios.idlebanktycoon,0,2,2
com.metroville.global,0,2,2
com.pasbid,0,2,2
com.rumah123,0,2,2
com.tomo.anylinkvideo,0,2,2
com.zysd.chinesia,0,2,2
id.diskominfo_samarinda.samagov_flutter,0,2,2
id.smartbid.co,0,2,2
transformer.cyborg.live.wallpaper.keyboard,0,2,2
yimm.e_catalogue,0,2,2
darksacor.reactiontime,0,2,2
com.id36svip.ntla22,0,2,2
easiphone.easibookbustickets,0,2,2
com.gofiveglobal.fashion.dress.up,0,2,2
com.sinyee.babybus.tailor,0,2,2
com.gioio.eioq,0,2,2
com.ai.polyverse.mirror,0,2,2
com.readygo.dark.gp,0,2,2
com.samsung.accessory.zenithmgr,0,2,2
com.zps.ctp2id,0,2,2
com.vava.free.music.equalizer.color.theme,0,2,2
ru.yandex.mail,0,2,2
com.phonecleaner.storagecleaner.junkcleaner.cleanphone,0,2,2
com.quickwp.quickwapp,0,2,2
com.circlekindonesia.circlekshopping,0,2,2
com.hsp.yn.game777,0,2,2
com.portgo,0,2,2
